pointid	key	value	Naam	area_prop_sb	openheid_klasse	openheid_waarde	is_sbp	X	Y
DM_112.10	highway	unclassified	De Moeren	0.02264306193512	4	1.54268407821655	0	25179.355578493	189091.119948713
DM_112.11	highway	unclassified	De Moeren	0.0393331314618887	4	1.54246354103088	0	25200.4410279498	189045.585262835
DM_112.12	highway	unclassified	De Moeren	0.0449527084692701	4	1.54218304157257	0	25227.829429281	189003.717753441
DM_112.13	highway	unclassified	De Moeren	0.0469839619201135	4	1.54241049289703	0	25257.0830015887	188962.945993082
DM_112.14	highway	unclassified	De Moeren	0.0502486267973829	4	1.54198324680328	0	25286.3365738963	188922.174232723
DM_112.15	highway	unclassified	De Moeren	0.0524000848785726	4	1.54102039337158	0	25315.5901462039	188881.402472364
DM_112.16	highway	unclassified	De Moeren	0.0531865110399558	4	1.53850114345551	0	25345.0090025543	188840.750296034
DM_112.3	highway	unclassified	De Moeren	0	4	1.54524827003479	0	24856.2589250996	189203.724412058
DM_112.4	highway	unclassified	De Moeren	0	4	1.55085039138794	0	24905.2532939519	189193.010340107
DM_112.5	highway	unclassified	De Moeren	5.37409736147827e-05	4	1.55682480335236	0	24954.433946093	189183.097474558
DM_112.6	highway	unclassified	De Moeren	0.00712729881983211	4	1.56153976917267	0	25003.7375990248	189173.853457197
DM_112.7	highway	unclassified	De Moeren	0.0100264705781255	4	1.55911564826965	0	25052.3766544378	189161.571002501
DM_112.8	highway	unclassified	De Moeren	0.0127200346758952	4	1.55364274978638	0	25100.5284661912	189147.455954189
DM_112.9	highway	unclassified	De Moeren	0.0163063467960783	4	1.55094122886658	0	25146.5736041459	189127.843543101
DM_1124	highway	track	De Moeren	0	3	1.47146344184875	0	30237.0207936129	191194.818664161
DM_1124.1	highway	track	De Moeren	0	3	1.48642861843109	0	30217.5085254081	191249.034368287
DM_1124.2	highway	track	De Moeren	0	4	1.51144051551819	0	30247.5316892788	191290.792335918
DM_1146.2	waterway	stream	De Moeren	0.0137485943412351	3	1.46792304515839	0	31977.1222345916	195468.225358222
DM_1146.3	waterway	stream	De Moeren	0.0119983228002029	3	1.46060156822205	0	32023.3501451682	195487.1690701
DM_1146.5	waterway	stream	De Moeren	0.0278057762561449	3	1.46422123908997	0	32061.6556412045	195418.725319763
DM_1148	waterway	stream	De Moeren	0.000150500638109985	4	1.5108814239502	0	31765.4826795568	195407.691948347
DM_1148.1	waterway	stream	De Moeren	0.0112051087036304	3	1.50557732582092	0	31783.1229632548	195359.595105514
DM_1148.2	waterway	stream	De Moeren	0.0229706583745566	3	1.50106048583984	0	31800.7632469528	195311.49826268
DM_1148.3	waterway	stream	De Moeren	0.0314378285987176	3	1.4998060464859	0	31818.4035306509	195263.401419847
DM_1148.4	waterway	stream	De Moeren	0.0381620572136614	3	1.4995938539505	0	31837.2005256689	195215.74478026
DM_1148.5	waterway	stream	De Moeren	0.0443437235696945	3	1.50189900398254	0	31856.0206907084	195168.097255158
DM_1151.1	waterway	stream	De Moeren	0.026926787564408	4	1.53111493587494	0	29923.3160281434	192838.357470709
DM_1151.2	waterway	stream	De Moeren	0.0236472818257038	4	1.52914774417877	0	29940.034515901	192882.47898735
DM_1151.3	waterway	stream	De Moeren	0.0247732538391556	4	1.53107213973999	0	29982.5569331107	192892.725987526
DM_1151.4	waterway	stream	De Moeren	0.0274472267736065	4	1.53207123279572	0	30028.42716951	192904.633980917
DM_1151.5	waterway	stream	De Moeren	0.0295881861059249	4	1.53742873668671	0	30075.8638967369	192907.62721981
DM_1151.6	waterway	stream	De Moeren	0.030834040173917	4	1.54227066040039	0	30123.6229059792	192907.268619958
DM_1151.7	waterway	stream	De Moeren	0.0316342914184027	4	1.54990613460541	0	30171.3819152215	192906.910020106
DM_1151.9	waterway	stream	De Moeren	0.0297228232708794	4	1.55643010139465	0	30245.5663081311	192883.861386566
DM_1155.1	waterway	stream	De Moeren	0.091837056750833	3	1.50057542324066	0	30305.8486590772	193751.094231512
DM_1155.10	waterway	stream	De Moeren	0.0429983065449767	4	1.5175940990448	0	30386.5095052782	193333.756780834
DM_1155.11	waterway	stream	De Moeren	0.0437110710412839	4	1.52521955966949	0	30378.8019484321	193284.733345534
DM_1155.12	waterway	stream	De Moeren	0.0399088197441975	4	1.52807080745697	0	30371.0867409295	193235.711094327
DM_1155.13	waterway	stream	De Moeren	0.029951090030581	4	1.53199481964111	0	30363.3715334269	193186.688843119
DM_1155.14	waterway	stream	De Moeren	0.0368392456110892	4	1.53599786758423	0	30355.6563259244	193137.666591912
DM_1155.15	waterway	stream	De Moeren	0.0378642590396102	4	1.54003417491913	0	30347.9411184218	193088.644340705
DM_1155.16	waterway	stream	De Moeren	0.0281790956335068	4	1.5503671169281	0	30340.2259109192	193039.622089498
DM_1155.17	waterway	stream	De Moeren	0.0282079548577828	4	1.55752205848694	0	30332.5107034167	192990.599838291
DM_1155.2	waterway	stream	De Moeren	0.0770897948729264	3	1.49748361110687	0	30329.2347023306	193707.324395767
DM_1155.3	waterway	stream	De Moeren	0.0654732493319881	3	1.49603009223938	0	30352.6207455839	193663.554560022
DM_1155.4	waterway	stream	De Moeren	0.0602275195670868	3	1.49228811264038	0	30376.0067888373	193619.784724277
DM_1155.5	waterway	stream	De Moeren	0.057098262901959	3	1.48990166187286	0	30399.3928320907	193576.014888531
DM_1155.6	waterway	stream	De Moeren	0.0558141180153793	3	1.4914642572403	0	30414.7303700477	193530.167975345
DM_1155.7	waterway	stream	De Moeren	0.0546270483713189	3	1.49382102489471	0	30408.9049302037	193480.939642623
DM_1155.8	waterway	stream	De Moeren	0.0514593082725578	3	1.50264501571655	0	30401.4397885619	193431.878688693
DM_1155.9	waterway	stream	De Moeren	0.0495823188219271	3	1.50713324546814	0	30393.97464692	193382.817734763
DM_1156.1	waterway	stream	De Moeren	0.107959281771922	4	1.53223133087158	0	30242.0160207638	193902.58436241
DM_1156.2	waterway	stream	De Moeren	0.101950204576126	4	1.54365563392639	0	30228.1816487117	193953.685274257
DM_1156.3	waterway	stream	De Moeren	0.096781229564801	4	1.55296742916107	0	30214.3472766596	194004.786186103
DM_1158	waterway	stream	De Moeren	0	4	1.53532612323761	0	29788.9603882873	191553.730401825
DM_1158.1	waterway	stream	De Moeren	0	4	1.52943480014801	0	29770.5622631217	191599.704443057
DM_1158.2	waterway	stream	De Moeren	0	4	1.53036248683929	0	29755.2597368193	191647.078504345
DM_1158.3	waterway	stream	De Moeren	0	4	1.52578520774841	0	29740.3925639537	191694.608733656
DM_1158.5	waterway	stream	De Moeren	0	4	1.53305661678314	0	29684.5161549451	191776.434525888
DM_1158.6	waterway	stream	De Moeren	0	4	1.5338077545166	0	29659.0033684726	191819.210925148
DM_1160.1	waterway	stream	De Moeren	0	4	1.54982590675354	0	29573.7466461386	191958.173107434
DM_1160.10	waterway	stream	De Moeren	0.00664562140627124	4	1.56134653091431	0	29380.1672906449	192325.562451348
DM_1160.11	waterway	stream	De Moeren	0.00422531565454181	4	1.56061792373657	0	29356.0972708367	192369.487211245
DM_1160.12	waterway	stream	De Moeren	0.00882707718968932	4	1.5605663061142	0	29339.6540753799	192416.91001004
DM_1160.13	waterway	stream	De Moeren	0.0128004300367096	4	1.5614150762558	0	29326.026223238	192465.081622815
DM_1160.14	waterway	stream	De Moeren	0.0149682949060963	4	1.5627533197403	0	29318.3611080981	192514.646206541
DM_1160.15	waterway	stream	De Moeren	0.0167284815066685	4	1.56453287601471	0	29313.0450807815	192564.556529882
DM_1160.16	waterway	stream	De Moeren	0.0181675396449302	4	1.56528043746948	0	29307.7443979576	192614.468450217
DM_1160.2	waterway	stream	De Moeren	0	4	1.55286335945129	0	29544.3060561285	191998.824702511
DM_1160.3	waterway	stream	De Moeren	0	4	1.55687522888184	0	29514.4597497496	192039.172325177
DM_1160.4	waterway	stream	De Moeren	0	4	1.55905270576477	0	29483.7169963521	192078.84830829
DM_1160.5	waterway	stream	De Moeren	0	4	1.5610888004303	0	29465.0719776443	192117.645787862
DM_1160.6	waterway	stream	De Moeren	0.00491910315649363	4	1.55790972709656	0	29487.2640539987	192155.813250947
DM_1160.7	waterway	stream	De Moeren	0.00759969233965174	4	1.56028640270233	0	29459.4844312425	192197.617474202
DM_1160.8	waterway	stream	De Moeren	0.00826997354537801	4	1.5608743429184	0	29431.7048084864	192239.421697457
DM_1160.9	waterway	stream	De Moeren	0.00828685594345593	4	1.56155717372894	0	29405.8597647254	192282.444041149
DM_1161	waterway	stream	De Moeren	0	3	1.50694787502289	0	29590.5062299231	191605.211148144
DM_1161.1	waterway	stream	De Moeren	0	3	1.50642025470734	0	29630.7181948037	191635.517606024
DM_1161.2	waterway	stream	De Moeren	0	3	1.50811839103699	0	29670.9301596843	191665.824063905
DM_1183	waterway	stream	De Moeren	0	3	1.48082005977631	0	27330.4916377645	189908.805155866
DM_1184.1	waterway	stream	De Moeren	0.0608075274449799	4	1.54647421836853	0	24886.3514076249	189785.312401927
DM_1184.2	waterway	stream	De Moeren	0.0413018807883359	4	1.54764139652252	0	24834.322399709	189802.728853777
DM_1184.3	waterway	stream	De Moeren	0.0209373013628455	4	1.54772424697876	0	24781.6588673179	189818.13740512
DM_1186.1	waterway	stream	De Moeren	0	4	1.53325605392456	0	26277.0666295918	189623.980854274
DM_1186.10	waterway	stream	De Moeren	0	4	1.55947160720825	0	25890.8836090229	189753.159136335
DM_1186.11	waterway	stream	De Moeren	0	4	1.55665254592896	0	25841.6031457793	189760.245133592
DM_1186.12	waterway	stream	De Moeren	0	4	1.55536580085754	0	25796.9982669561	189758.018956889
DM_1186.13	waterway	stream	De Moeren	0	4	1.55582964420319	0	25758.5909404174	189742.89941916
DM_1186.14	waterway	stream	De Moeren	0	4	1.55450665950775	0	25708.9560956651	189739.006142771
DM_1186.15	waterway	stream	De Moeren	0.0031712019104157	4	1.55218386650085	0	25659.317069485	189735.172017629
DM_1186.16	waterway	stream	De Moeren	0.0112339359443543	4	1.55017066001892	0	25609.6281246072	189732.044051586
DM_1186.17	waterway	stream	De Moeren	0.0237847479517691	4	1.54829049110413	0	25561.2602808639	189724.172417698
DM_1186.18	waterway	stream	De Moeren	0.0409106795117507	4	1.5463684797287	0	25522.8536397589	189692.499014541
DM_1186.19	waterway	stream	De Moeren	0.0557254229597556	4	1.54597246646881	0	25483.7888529436	189661.649564701
DM_1186.20	waterway	stream	De Moeren	0.0672277534318864	4	1.54580450057983	0	25445.5615987155	189629.786911356
DM_1186.21	waterway	stream	De Moeren	0.0706373733390475	4	1.54095876216888	0	25414.0252911253	189591.574955272
DM_1186.22	waterway	stream	De Moeren	0.0807085915567847	4	1.54051339626312	0	25384.6635813704	189551.367177232
DM_1186.24	waterway	stream	De Moeren	0.115351525416374	4	1.54365599155426	0	25306.2182588572	189565.504114861
DM_1186.25	waterway	stream	De Moeren	0.132552259136549	4	1.54656946659088	0	25264.2068407546	189592.22145312
DM_1186.26	waterway	stream	De Moeren	0.134916968402987	4	1.5451385974884	0	25222.195422652	189618.938791379
DM_1186.27	waterway	stream	De Moeren	0.128674333162332	4	1.54457783699036	0	25182.5010730442	189648.875802057
DM_1186.28	waterway	stream	De Moeren	0.12506257030676	4	1.5434547662735	0	25143.8241680123	189680.226598407
DM_1186.29	waterway	stream	De Moeren	0.112812250656784	4	1.54316651821136	0	25103.5223028387	189709.413714278
DM_1186.3	waterway	stream	De Moeren	0	4	1.5374721288681	0	26227.1265570182	189681.89399148
DM_1186.30	waterway	stream	De Moeren	0.100190417159415	4	1.54383075237274	0	25065.1281054682	189739.378589864
DM_1186.4	waterway	stream	De Moeren	0	4	1.54162967205048	0	26180.4686972622	189699.261912415
DM_1186.5	waterway	stream	De Moeren	0	4	1.54650866985321	0	26133.4992600436	189715.773949903
DM_1186.6	waterway	stream	De Moeren	0	4	1.55071711540222	0	26086.529822825	189732.285987391
DM_1186.7	waterway	stream	De Moeren	0	4	1.55520689487457	0	26039.0798967594	189747.096822653
DM_1186.8	waterway	stream	De Moeren	0	4	1.55948185920715	0	25989.6723495259	189744.710675366
DM_1186.9	waterway	stream	De Moeren	0	4	1.56196689605713	0	25940.1640722665	189746.073139078
DM_1188.10	waterway	stream	De Moeren	0	4	1.54343903064728	0	26563.0804278358	189666.060999268
DM_1188.4	waterway	stream	De Moeren	0	4	1.52452230453491	0	26815.4510299967	189511.436530848
DM_1188.5	waterway	stream	De Moeren	0	4	1.52695560455322	0	26769.0463010746	189530.196689163
DM_1188.6	waterway	stream	De Moeren	0	4	1.53248631954193	0	26723.3364183126	189550.605717772
DM_1188.7	waterway	stream	De Moeren	0	4	1.5343564748764	0	26680.2428448108	189575.716606895
DM_1188.8	waterway	stream	De Moeren	0	4	1.54001665115356	0	26643.3815328715	189609.382540082
DM_1188.9	waterway	stream	De Moeren	0	4	1.54256963729858	0	26606.6663964656	189642.390707748
DM_1191.1	waterway	stream	De Moeren	0	3	1.46316301822662	0	27271.0022578413	189729.08651813
DM_1191.2	waterway	stream	De Moeren	0	3	1.46339392662048	0	27237.9919137021	189699.583439764
DM_1191.3	waterway	stream	De Moeren	0	3	1.45170402526855	0	27188.2613964829	189684.727682628
DM_1191.4	waterway	stream	De Moeren	0	3	1.44742739200592	0	27136.4906510198	189675.67326129
DM_1191.5	waterway	stream	De Moeren	0	3	1.45730793476105	0	27087.8583864177	189658.769621505
DM_1191.6	waterway	stream	De Moeren	0	3	1.46142876148224	0	27035.4310184127	189654.988338264
DM_1212.10	waterway	stream	De Moeren	0.3432097190003	4	1.55490410327911	1	24005.8036740788	194450.678121553
DM_1212.11	waterway	stream	De Moeren	0.30795086590006	4	1.55756306648254	1	24033.3081371513	194408.470204894
DM_1212.12	waterway	stream	De Moeren	0.272211404787828	4	1.55951678752899	1	24060.8126002238	194366.262288235
DM_1212.8	waterway	stream	De Moeren	0.387173069663944	4	1.54957973957062	1	23950.7947479337	194535.093954872
DM_1212.9	waterway	stream	De Moeren	0.370283799582982	4	1.55116999149323	1	23978.2992110062	194492.886038213
DM_122	highway	unclassified	De Moeren	0.0808467791285157	4	1.51536345481873	0	30131.7430699159	192289.849475271
DM_122.1	highway	unclassified	De Moeren	0.101539885505016	4	1.51595532894135	0	30094.046227525	192256.958599074
DM_122.10	highway	unclassified	De Moeren	0.0390675085177205	4	1.54608845710754	0	29742.1951274146	191976.909089081
DM_122.11	highway	unclassified	De Moeren	0.00769894879246505	4	1.55202198028564	0	29701.3468603664	191948.025170796
DM_122.12	highway	unclassified	De Moeren	0	4	1.54978942871094	0	29660.4970122255	191919.143488536
DM_122.13	highway	unclassified	De Moeren	0	4	1.54046618938446	0	29619.6471640846	191890.261806276
DM_122.14	highway	unclassified	De Moeren	0	4	1.53353714942932	0	29579.298480841	191860.699274203
DM_122.15	highway	unclassified	De Moeren	0	4	1.52584111690521	0	29539.5823667123	191830.277375153
DM_122.16	highway	unclassified	De Moeren	0	4	1.52003109455109	0	29499.8662525835	191799.855476103
DM_122.17	highway	unclassified	De Moeren	0	4	1.51835978031158	0	29460.1501384547	191769.433577053
DM_122.18	highway	unclassified	De Moeren	0	4	1.5169153213501	0	29420.4340243259	191739.011678003
DM_122.19	highway	unclassified	De Moeren	0	4	1.51500558853149	0	29380.8105580636	191708.469643056
DM_122.2	highway	unclassified	De Moeren	0.108030062028111	4	1.51852214336395	0	30056.349385134	192224.067722876
DM_122.20	highway	unclassified	De Moeren	0	4	1.51079082489014	0	29349.0495437061	191674.874804141
DM_122.21	highway	unclassified	De Moeren	0	3	1.50661027431488	0	29376.1771092965	191632.839618303
DM_122.22	highway	unclassified	De Moeren	0	3	1.50304782390594	0	29404.225028305	191591.415758901
DM_122.23	highway	unclassified	De Moeren	0	3	1.50319004058838	0	29432.4537164149	191550.111971776
DM_122.24	highway	unclassified	De Moeren	0	3	1.50286090373993	0	29460.6824045249	191508.80818465
DM_122.25	highway	unclassified	De Moeren	0	3	1.50144052505493	0	29488.9110926348	191467.504397525
DM_122.26	highway	unclassified	De Moeren	0	3	1.50229489803314	0	29517.1444950968	191426.203834526
DM_122.27	highway	unclassified	De Moeren	0	3	1.50196361541748	0	29545.3828897577	191384.906682926
DM_122.28	highway	unclassified	De Moeren	0	3	1.50406062602997	0	29573.6212844186	191343.609531326
DM_122.29	highway	unclassified	De Moeren	0	3	1.50200700759888	0	29603.7071035161	191303.908193737
DM_122.3	highway	unclassified	De Moeren	0.109986150980276	4	1.51572322845459	0	30018.652542743	192191.176846678
DM_122.30	highway	unclassified	De Moeren	0	3	1.49312770366669	0	29644.5698725222	191275.065269872
DM_122.31	highway	unclassified	De Moeren	0	3	1.46382439136505	0	29681.0908456204	191240.990659603
DM_122.32	highway	unclassified	De Moeren	0	3	1.44911408424377	0	29714.9771636908	191204.186052406
DM_122.33	highway	unclassified	De Moeren	0	3	1.42630219459534	0	29748.8634817612	191167.381445209
DM_122.34	highway	unclassified	De Moeren	0	3	1.41424012184143	0	29782.5487111639	191130.406238658
DM_122.35	highway	unclassified	De Moeren	0	3	1.39163136482239	0	29812.793281336	191090.579530402
DM_122.4	highway	unclassified	De Moeren	0.111221004817871	4	1.51592087745667	0	29980.9557003521	192158.285970481
DM_122.5	highway	unclassified	De Moeren	0.111814726385456	4	1.51777696609497	0	29943.2588579611	192125.395094283
DM_122.6	highway	unclassified	De Moeren	0.107771855667895	4	1.52367854118347	0	29905.4005306415	192092.707869356
DM_122.7	highway	unclassified	De Moeren	0.103115641487276	4	1.52845728397369	0	29864.7355407507	192063.567049299
DM_122.8	highway	unclassified	De Moeren	0.0958437908453062	4	1.53498697280884	0	29823.8887363053	192034.68106256
DM_122.9	highway	unclassified	De Moeren	0.0771189455492775	4	1.54114353656769	0	29783.0419318599	192005.79507582
DM_1226	waterway	stream	De Moeren	0	4	1.53643035888672	0	26499.107351671	189675.097722172
DM_1226.1	waterway	stream	De Moeren	0	4	1.53188490867615	0	26448.3353983215	189665.094005227
DM_1228.1	highway	track	De Moeren	0	4	1.54849648475647	0	26724.8105247824	189280.612739988
DM_1228.2	highway	track	De Moeren	0	4	1.55182635784149	0	26734.4703514034	189233.500257478
DM_1228.3	highway	track	De Moeren	0	4	1.55310010910034	0	26743.9302386615	189186.347363361
DM_1228.4	highway	track	De Moeren	0	4	1.55672478675842	0	26753.3068696726	189139.177620524
DM_1228.5	highway	track	De Moeren	0	4	1.55847895145416	0	26764.3308667317	189092.386719078
DM_1228.6	highway	track	De Moeren	0	4	1.55915141105652	0	26778.0278075184	189046.317008307
DM_1228.7	highway	track	De Moeren	0	4	1.55921137332916	0	26793.4569811602	189000.766525882
DM_1238.1	highway	unclassified	De Moeren	0	4	1.53364074230194	0	29898.0927466603	194444.725790193
DM_1239.1	highway	unclassified	De Moeren	0	4	1.53950881958008	0	27715.7542260292	189303.122212689
DM_1239.2	highway	unclassified	De Moeren	0	4	1.53731226921082	0	27730.326719322	189349.772630523
DM_1239.3	highway	unclassified	De Moeren	0	4	1.53325796127319	0	27748.1257443351	189395.491288586
DM_1239.4	highway	unclassified	De Moeren	0	4	1.52841556072235	0	27765.8362458476	189441.240535711
DM_1239.5	highway	unclassified	De Moeren	0	4	1.52563762664795	0	27780.0600370558	189488.194606356
