ExternalCode	Landbouw	Bos	HeideDuin	KLE	OKLE	MoerasWater	GeenKartering	SlikStrandSchor	Suburbaan	Urbaan	Som	Stratum
DS7950	886348.39	0	0	0	0	0	0	0	0	114327.16	1000675.55	3
DS7951	705426.91	0	0	0	1175.1	0	0	0	27814.03	266479.51	1000895.55	3
DS7952	956621.38	0	0	0	0	2720.31	7976.57	0	0	33567.52	1000885.78	3
DS7953	944065.36	0	0	0	0	0	27800.13	0	0	28813.57	1000679.06	3
DS7954	968647.14	0	0	0	0	0	821	0	0	31227.05	1000695.19	3
DS7955	948767.31	0	0	0	0	0	0	0	0	52150.29	1000917.6	3
DS7956	984440.06	0	0	0	0	2172.72	0	0	0	14304.54	1000917.32	3
DS7957	925671.7	0	0	0	0	27047.64	0	0	21377.73	26590.34	1000687.41	3
DS7958	897513.77	0	0	0	0	10693.1	1611.72	0	56462.31	34429.62	1000710.52	3
DS7959	952697.1	0	0	0	0	16885.85	0	0	31342.27	0	1000925.22	3
DS7960	904300.87	0	0	0	987.16	10879.72	0	0	48725.97	35617.38	1000511.1	3
DS7961	841826.97	0	0	0	1635.15	18797.32	31554.16	0	82775.56	24132.93	1000722.09	3
DS7962	972526.78	0	0	0	0	2626.65	4057.32	0	10353.78	11149.7	1000714.23	3
DS7963	821111.1	32986.88	0	0	0	0	0	0	105005.15	41857.97	1000961.1	3
DS7964	162413.52	349535.17	76166.82	0	0	10565.62	0	0	369425.11	32846.07	1000952.31	NA
DS7965	271906.92	0	181907.27	0	0	0	0	63619.5	446653.47	36664.46	1000751.62	NA
DS7966	0	0	0	0	0	0	21101.67	569655.28	4572.76	100750.44	696080.15	NA
DS7967	0	0	0	0	0	0	4.86	0	0	0	4.86	NA
DS8026	101021.03	0	0	4821.31	0	0	0	0	0	0	105842.34	3
DS8027	467483.93	0	0	1544.75	0	0	0	0	0	27833.55	496862.23	3
DS8028	459394.36	0	0	1100.95	0	0	0	0	0	20649.93	481145.24	3
DS8029	874978.28	2610.46	0	0	0	0	0	0	20019.14	76381.04	973988.92	3
DS8030	935912.66	0	0	0	0	0	0	0	8264.67	56830.04	1001007.37	3
DS8031	946132.69	0	0	0	3446.31	0	0	0	8792.58	41796.09	1000167.67	3
DS8032	583770.47	0	0	0	6054.14	14185.62	0	0	24440.59	372359.88	1000810.7	NA
DS8033	173542.05	2876.92	0	0	10274.69	0	0	0	0	814124.62	1000818.28	6
DS8034	480430.61	0	0	0	0	0	0	0	0	520184.59	1000615.2	NA
DS8035	928003.21	0	0	0	1235.24	250.68	0	0	0	71338.56	1000827.69	3
DS8036	942087.04	0	0	0	38.83	0	0	0	0	58705.9	1000831.77	3
DS8037	932900.29	11678.5	0	0	5144.51	0	0	0	2980.03	47919.39	1000622.72	3
DS8038	749137.41	161696.46	0	0	3317.88	0	0	0	0	86687.72	1000839.47	3
DS8039	927052.8	0	0	0	1737.38	569.9	0	0	0	71479.06	1000839.14	3
DS8040	954322.13	0	0	0	0	0	0	0	0	46310.94	1000633.07	3
DS8041	742676.78	13094.22	0	0	1413.69	0	8007.81	0	8087.44	227549.84	1000829.78	3
DS8042	980359.95	0	0	0	616.87	0	8706.23	0	0.16	11162.12	1000845.33	3
DS8043	893678.68	0	0	0	19442.08	0	17754.23	0	3425.03	66351.36	1000651.38	3
DS8044	859176.53	0	0	0	14709.98	0	29450.33	0	0	97518.55	1000855.39	3
DS8045	940506.12	0	0	0	11810.08	0	4117.81	0	0	43999.38	1000433.39	3
DS8046	932454.52	781.42	0	0	2398.04	0	3557.41	0	0	61448.83	1000640.22	3
DS8047	912322.31	0	0	0	0	0	0	0	29933.61	58407.81	1000663.73	3
DS8048	959308.79	0	0	0	2785.17	0	0	0	0	38981.94	1001075.9	3
DS8049	946959.23	0	0	0	249.44	0	0	0	11147.89	42290.03	1000646.59	3
DS8050	954369.56	0	0	0	0	0	0	0	9076.33	37208.69	1000654.58	3
DS8051	767053.56	10533.35	0	0	0	0	16715.18	0	25551.58	181011.79	1000865.46	3
DS8052	936178.31	0	0	0	0	0	27616.82	0	25404.19	11675.8	1000875.12	3
DS8053	972843.43	0	0	0	0	0	7411.85	0	0	20425.9	1000681.18	3
DS8054	977776.46	0	0	0	0	0	0	0	0	22902.52	1000678.98	3
DS8055	917960.81	0	0	0	0	0	0	0	16578.25	66570.61	1001109.67	3
DS8056	974128.06	0	0	0	1882.22	0	0	0	0	24671.05	1000681.33	3
DS8057	920431.65	0	0	0	0	0	0	0	67200.75	13050.62	1000683.02	3
DS8058	944284.93	0	0	0	0	0	29232.45	0	11032.53	16148.77	1000698.68	3
DS8059	923073.9	0	0	0	0	0	12810.35	0	58586.47	6435.66	1000906.38	3
DS8060	954959.84	0	0	0	13.43	0	20129.34	0	15082.04	10324.46	1000509.11	3
DS8061	976727.21	0	0	0	0	0	6397.15	0	11613.48	5984.48	1000722.32	3
DS8062	917750.92	0	0	0	967.51	0	41267.38	0	20380.48	20353.93	1000720.22	3
DS8063	989044.74	0	0	0	0	0	0	0	0	12113.93	1001158.67	3
DS8064	826736.75	49936.51	0	0	0	0	0	0	92521.96	31538.84	1000734.06	3
DS8065	524952.36	24606.7	0	0	0	0	0	0	367571.89	83618.98	1000749.93	NA
DS8066	97344.26	0	23092.48	0	0	0	39839.03	283129.92	253772.86	303564.76	1000743.31	NA
DS8067	0	0	14644.74	0	0	0	116707.17	229141.26	0	0	360493.17	NA
DS8125	114253.36	33331.36	0	8114.16	1720.66	26489.25	0	0	26993.99	88425	299327.78	NA
DS8126	867536.26	53667.91	0	0	3363.39	4578.96	0	0	0	39456.96	968603.48	3
DS8127	919507.14	0	0	2548.29	0	0	0	0	0	78753.37	1000808.8	3
DS8128	944063.25	0	0	0	0	0	0	0	6891.28	49643.7	1000598.23	3
DS8129	883595.48	42766.13	0	0	0	0	0	0	30625.2	43810.78	1000797.59	3
DS8130	948778.37	0	0	0	1046.47	628.4	0	0	1320.83	48788.05	1000562.12	3
DS8131	918905.65	0	0	0	6120.72	0	0	0	9428.23	65920.12	1000374.72	3
DS8132	519083.95	2504.46	0	0	3373.24	0	0	0	219556.41	256280.41	1000798.47	NA
DS8133	12069.66	0	0	0	0	0	0	0	287884.31	700861.82	1000815.79	6
DS8134	613645.54	2896.33	0	0	4263.94	0	0	0	0	379793.83	1000599.64	NA
DS8135	900149.72	865.78	0	0	0	0	0	0	0	99779.74	1000795.24	3
DS8136	951512.46	11143.14	0	0	3035.81	0	0	0	4511.57	30600.09	1000803.07	3
DS8137	898810.12	13244.55	0	0	2759.19	0	0	0	4134.29	81856.5	1000804.65	3
DS8138	930234.72	5565.8	0	0	4789.42	0	0	0	0	60031.24	1000621.18	3
DS8139	928863	0	0	0	0	3364.85	0	0	0	68605.91	1000833.76	3
DS8140	901334.06	0	0	0	0	0	9301.01	0	23847.99	66343.47	1000826.53	3
DS8141	919305.41	0	0	0	0	0	5693.88	0	8973.08	66653.34	1000625.71	3
DS8142	634699.59	7008.23	0	0	4771.71	14.65	0	0	0	354358.91	1000853.09	NA
DS8143	968501.89	0	0	0	2835.81	6678.43	0	0	0	22642.5	1000658.63	3
DS8144	986618.9	0	0	0	5159.14	0	8865.16	0	0	0	1000643.2	3
DS8145	863432.18	19468.23	0	0	5746.67	9918.12	51456.88	0	0	50629.09	1000651.17	3
DS8146	802229.95	8621.77	0	0	19960.99	0	31824.03	0	0	138014.14	1000650.88	3
DS8147	851537.62	0	0	0	23284.33	0	26110.64	0	16681.9	83258.09	1000872.58	3
DS8148	900319.17	0	0	0	23221.07	0	27661.63	0	3757.97	45933.26	1000893.1	3
DS8149	942242.17	0	0	0	0	0	18958.07	0	14223.22	25240.87	1000664.33	3
DS8150	940010.75	9407.48	0	0	0	0	30589.95	0	5441.65	15438.83	1000888.66	3
DS8151	898092.71	0	0	0	0	0	12728.25	0	14872.06	74968.69	1000661.71	3
DS8152	970179.47	0	0	0	0	0	0	0	14731.97	15977.04	1000888.48	3
DS8153	966927.45	0	0	0	0	0	4532.91	0	14214.73	15011.84	1000686.93	3
DS8154	949517.46	0	0	0	0	0	0	0	8702.54	42680.48	1000900.48	3
DS8155	954878.93	0	0	0	0	1250.04	0	0	17404.87	27372.37	1000906.21	3
DS8156	981714.02	0	1315.23	0	0	0	0	0	0	17647.64	1000676.89	3
DS8157	858663.15	0	0	0	0	8037	0	0	22760.01	111470.25	1000930.41	3
DS8158	924126.42	0	0	0	0	0	24644.8	0	32886.77	19062.35	1000720.34	3
DS8159	903501.69	1844.46	0	0	0	2767.13	5450.72	0	47442.32	39493.49	1000499.81	3
DS8160	912251.96	1878.97	0	0	2056.26	227.88	0	0	71427.23	12872.82	1000715.12	3
DS8161	907907.37	0	0	0	961.93	0	16383.87	0	74183.64	1474.29	1000911.1	3
DS8162	899728.68	0	0	0	1073.72	0	37764.7	0	56661.71	5487.53	1000716.34	3
DS8163	986423.94	0	0	0	0	0	4596.58	0	0	9917.7	1000938.22	3
DS8164	410304.78	44070.38	0	0	0	0	0	0	265681.88	280669.14	1000726.18	NA
DS8165	102451.61	0	0	0	0	0	0	156529.82	571610.01	170350.53	1000941.97	NA
DS8166	291124.87	0	10	0	0	0	0	233054.14	170864.6	305667.82	1000721.43	NA
DS8167	0	0	62116.05	0	0	0	21889.89	431865.11	4600.32	270621.53	791092.9	NA
DS8168	0	0	0	0	0	0	133.38	1776.48	0	0	1909.86	NA
DS8223	43932.39	0	0	0	0	0	0	0	0	5081.98	49014.37	3
DS8224	49723.73	45988.59	0	0	0	240.6	0	0	0	0	95952.92	NA
DS8225	533767.94	168052.51	0	17774.06	10314.96	0	0	0	27505.04	85498.75	842913.26	NA
DS8226	760042.06	130265.14	0	16999.93	1486.33	0	0	0	20923.98	71083.65	1000801.09	3
DS8227	695599.8	14964.28	0	2410.57	0	0	0	0	41889.33	245929.39	1000793.37	NA
DS8228	962107.1	0	0	0	0	30.22	0	0	0	38441.31	1000578.63	3
DS8229	893387.27	0	0	0	0	0	0	0	7563.62	99851.06	1000801.95	3
DS8230	902381.57	0	0	0	813.3	4974.87	0	0	0	92218.86	1000388.6	3
DS8231	943076.36	0	0	0	4284.61	0	0	0	0	53231.38	1000592.35	3
DS8232	757595.76	0	0	0	6335.26	0	0	0	192545.92	44555.04	1001031.98	3
DS8233	587572.23	0	0	0	2935.44	0	0	0	258542.9	151553.16	1000603.73	NA
DS8234	943779.6	0	0	0	1311.16	0	0	0	0	55522.52	1000613.28	3
DS8235	955834.41	0	0	0	13476.64	0	0	0	0	31712.8	1001023.85	3
DS8236	917552.67	18232.78	0	0	615.31	1708.04	0	0	0	62508.81	1000617.61	3
DS8237	968857.86	0	0	0	0	0	0	0	0	31976.75	1000834.61	3
DS8238	964454.27	0	0	0	0	0	0	0	0	36384.26	1000838.53	3
DS8239	949310.34	0	0	0	0	0	9646.49	0	1728.3	39953.81	1000638.94	3
DS8240	917930.18	822.26	0	0	607.83	1995.42	994.36	0	10011.4	68472.82	1000834.27	3
DS8241	871276.77	0	0	0	1697.51	0	0	0	25376.15	102490.55	1000840.98	3
DS8242	907504.03	0	0	0	0	0	0	0	0	93107.24	1000611.27	3
DS8243	952806.58	3840.07	0	0	3776.08	0	0	0	0	40216.06	1000638.79	3
DS8244	984868.79	0	0	0	0	8855.48	0	0	0	6910.26	1000634.53	3
DS8245	943369.3	18658.8	0	0	0	2315.63	30006.41	0	0	6284.66	1000634.8	3
DS8246	965947.73	0	0	0	0	0	1076.27	0	37.64	33589.52	1000651.16	3
DS8247	665418.8	3148.07	0	0	0	0	0	0	12267.12	320228.54	1001062.53	NA
DS8248	948724.03	316.84	0	0	0	0	0	0	20269.36	31346.66	1000656.89	3
DS8249	990384.13	0	0	0	0	1480.65	0	0	0	8787.57	1000652.35	3
DS8250	950341.16	0.09	0	0	0	0	0	0	643.7	50100.1	1001085.05	3
DS8251	962841.84	0	0	0	11.88	0	0	0	17809.2	19999.81	1000662.73	3
DS8252	970143.03	0	0	0	0	0	0	0	0	30526.92	1000669.95	3
DS8253	995411.43	0	0	0	0	0	0	0	0	5259.7	1000671.13	3
DS8254	986937.61	0	0	0	0	0	0	0	0	14181.11	1001118.72	3
DS8255	978512.92	0	0	0	0	5701.53	0	0	0	16474.4	1000688.85	3
DS8256	963161.94	1406.73	10734.77	0	0	5525.52	0	0	3552.4	16307.53	1000688.89	3
DS8257	965834.21	0	0	0	0	3486.51	0	0	15151.26	16660.02	1001132	3
DS8258	920860.73	0	0	0	0	6745.02	14937.9	0	46741.68	11211.77	1000497.1	3
DS8259	914547.77	711.98	0	0	0	0	23896.53	0	29961.09	31390.72	1000508.09	3
DS8260	962898.45	0	0	0	4009.46	0	18257.84	0	6816.85	8738.64	1000721.24	3
DS8261	899154.99	0	0	0	0	0	29468.11	0	52794.22	19724.37	1001141.69	3
DS8262	823533.43	742.88	0	0	466.98	4362.53	33768.59	0	123319.1	14530.74	1000724.25	3
DS8263	673335.81	0	0	0	0	0	75824.22	0	0	251580.82	1000740.85	NA
DS8264	0	21331.35	0	0	0	0	48640.68	59477.03	170650.94	700641.16	1000741.16	6
DS8265	136467.52	14835.34	0	0	160.53	0	708.6	295788.02	504374.1	48836.94	1001171.05	NA
DS8266	756569.77	0	0	0	0	0	0	13123.63	10695.06	220360.49	1000748.95	3
DS8267	429615.14	0	11146.89	0	0	0	0	197557.29	252514.36	109920.44	1000754.12	NA
DS8268	0	0	0	0	0	0	0	282876.04	4029.26	0	286905.3	NA
DS8322	254812.59	0	0	0	3847.87	0	0	0	0	20537.19	279197.65	3
DS8323	825811.58	0	0	0	1583.23	0	0	0	0	38048.19	865443	3
DS8324	698364.98	118989.3	13893.27	11680.1	0	10325.21	0	0	39807.26	32615.68	925675.8	3
DS8325	802841.6	12024.27	0	42265.46	1514.52	0	0	0	4407.96	137708.73	1000762.54	3
DS8326	626089.63	171161.56	0	19999.95	0	3387.37	0	0	69572.75	110365.66	1000576.92	NA
DS8327	878063.16	59582.45	0	7371.44	0	0	0	0	12059.73	43719.43	1000796.21	3
DS8328	930053.2	0	0	6087.73	0	851.83	0	0	7432.14	56354.2	1000779.1	3
DS8329	666354.06	3499.14	0	0	2549.54	0	0	0	4272.04	323661.4	1000336.18	NA
DS8330	944979.31	0	0	0	1620.6	0	0	0	0	53990.7	1000590.61	3
DS8331	936386.89	0	0	0	2637.48	0	0	0	0	61774.02	1000798.39	3
DS8332	929615.58	0	0	0	2225.63	0	0	0	0	68964.66	1000805.87	3
DS8333	828109.39	0	0	0	6174.84	0	0	0	57650.1	108863.47	1000797.8	3
DS8334	936848.67	0	0	0	0	0	0	0	0	63741.81	1000590.48	3
DS8335	939570.38	0	0	0	12591.13	0	0	0	1855.91	46794.17	1000811.59	3
DS8336	941355.95	1378.03	0	0	9367.4	0	0	0	1705.2	47022.36	1000828.94	3
DS8337	954791.47	0	0	0	0	0	0	0	7676.81	38167.61	1000635.89	3
DS8338	938858.39	0	0	0	0	159.21	0	0	0	61803.68	1000821.28	3
DS8339	951960.21	0	0	0	0	0	0	0	1665.27	47205.57	1000831.05	3
DS8340	825702.31	12542.1	0	0	0	0	0	0	61271.95	101107.35	1000623.71	3
DS8341	940984.95	347.9	0	0	1052.67	7032.66	0	0	0	51424.66	1000842.84	3
DS8342	944134.07	0	0	0	0	0	0	0	0	56717.98	1000852.05	3
DS8343	941286.9	0	0	0	0	0	0	0	0	59152.48	1000439.38	3
DS8344	996831.78	0	0	0	0	1097.35	0	0	0	2711.71	1000640.84	3
DS8345	943305.2	11337.49	0	0	6102.27	0	21604.78	0	0	18506.67	1000856.41	3
DS8346	947974.51	0	0	0	786.61	3549.02	11898.76	0	0	36452.34	1000661.24	3
DS8347	921560.79	0	0	0	2490.09	4457.38	0	0	6674.14	65695.29	1000877.69	3
DS8348	963254.65	0	0	0	0	0	0	0	5872.91	31765.96	1000893.52	3
DS8349	941877.83	0	0	0	0	0	12009.81	0	859.12	45905	1000651.76	3
DS8350	977097.87	0	0	0	0	0	184.27	0	0	23598.06	1000880.2	3
DS8351	947202.94	0	0	0	3133.4	0	0	0	25012.97	25329.55	1000678.86	3
DS8352	1000392.1	0	0	0	0	0	0	0	44.58	452.24	1000888.92	3
DS8353	940934.65	0	0	0	0	0	0	0	0	59751.27	1000685.92	3
DS8354	986780.32	0	0	0	0	1114.24	0	0	0	13017.24	1000911.8	3
DS8355	984287.81	0	5548.19	0	0	8585.34	442.84	0	0	2007.24	1000871.42	3
DS8356	941599.83	0	23973.37	0	0	2814.73	3706.72	0	0	28599.44	1000694.09	3
DS8357	967729.45	0	0	0	0	0	4797.67	0	333.96	27832.99	1000694.07	3
DS8358	923386.91	0	0	0	0	0	20306.32	0	42317.09	14462.66	1000472.98	3
DS8359	932622.09	1995.61	0	0	254.98	0	47758.03	0	7295.18	10991.16	1000917.05	3
DS8360	954746	0	0	0	3086.16	0	13386.52	0	29474.25	0	1000692.93	3
DS8361	867556.43	1801.85	0	0	1930.66	0	0	0	47753.81	81886.06	1000928.81	3
DS8362	768292.3	45903.8	0	0	1501.29	0	3927.38	0	51378.71	129720.28	1000723.76	3
DS8363	923083.46	1481.35	0	0	0	0	36257.45	0	19445.78	20672.95	1000940.99	3
DS8364	344404.7	36529.76	0	0	9016.28	108371.48	104641.87	0	153365.74	244381.59	1000711.42	NA
DS8365	739679.92	1821.86	0	0	25105.85	10008.91	92140.15	0	70673.21	61493.66	1000923.56	3
DS8366	205028.13	0	86797.69	0	0	0	0	0	256696.7	452214.49	1000737.01	NA
DS8367	249129.65	0	0	0	0	0	0	0	255401.31	496432.65	1000963.61	NA
DS8368	257082.54	0	0	0	0	0	0	422024.91	81517.97	86864.07	847489.49	NA
DS8369	0	0	0	0	0	0	1177.62	29399.67	0	0	30577.29	NA
DS8420	145078.03	0	0	0	0	0	0	0	0	1523.21	146601.24	3
DS8421	296523.39	2856.36	0	6845.43	0	0	0	0	0	20970.8	327195.98	3
DS8422	799968.92	0	0	0	0	0	0	0	0	24314.73	824283.65	3
DS8423	845229.82	0	0	0	7734.46	0	0	0	94.93	147938.14	1000997.35	3
DS8424	894804.19	39518.53	3343.01	1091.86	1467.8	3417.45	0	0	2400.29	54524.36	1000567.49	3
DS8425	854393.9	18395.79	0	0	1267.81	0	0	0	2031.21	124916.11	1001004.82	3
DS8426	861205.74	58471.25	3792.48	27238.01	837.99	5264.12	0	0	7085.3	36684.76	1000579.65	3
DS8427	887184.82	25340.19	0	1746.47	4187.78	1620.87	0	0	10737.37	69773.68	1000591.18	3
DS8428	947069.79	0	0	0	0	0	0	0	1328.89	52398.05	1000796.73	3
DS8429	935809.96	0	0	0	0	0	0	0	11337.01	53212.52	1000359.49	3
DS8430	908706.97	0	0	0	0	0	0	0	0	91900.98	1000607.95	3
DS8431	959469.88	0	0	0	725.16	0	0	0	0	40823.64	1001018.68	3
DS8432	947647.76	0	0	0	547.37	0	0	0	7855.73	44551.36	1000602.22	3
DS8433	821609.35	0	0	0	897.07	0	0	0	53656.71	124879.58	1001042.71	3
DS8434	799244.73	105670.08	0	0	0	0	0	0	0	95688.18	1000602.99	3
DS8435	609910.58	375956.09	0	0	0	0	0	0	0	14741.47	1000608.14	NA
DS8436	923447.93	11033.78	0	0	0	0	0	0	11165.31	55380.26	1001027.28	3
DS8437	899910.4	3180.72	0	0	3922.8	2389.19	0	0	0	91215.32	1000618.43	3
DS8438	782014.92	0	0	0	0	0	0	0	11846.98	206756.33	1000618.23	3
DS8439	749246.08	17044.65	0	0	2555.91	0	0	0	85634.31	146549.4	1001030.35	3
DS8440	898672.26	53465.28	0	0	14.64	1922.15	0	0	4772.06	41770.55	1000616.94	3
DS8441	956494.84	0	0	0	0	0	0	0	0	44133.39	1000628.23	3
DS8442	930068.14	0	0	0	0	0	0	0	0	70993.69	1001061.83	3
DS8443	893131.55	0	0	0	2485.01	0	0	0	0	104583.83	1000200.39	3
DS8444	909705.72	0	0	0	10547.07	24252.11	0	0	0	56107.75	1000612.65	3
DS8445	936369.02	4520.64	0	0	9313.5	2315.73	23800.06	0	0	24739.6	1001058.55	3
DS8446	981130.78	0	0	0	412.76	0	4404.36	0	0	14699.96	1000647.86	3
DS8447	975979.17	0	0	0	0	0	17248.23	0	0	7423.45	1000650.85	3
DS8448	947866.31	0	0	0	0	0	2476.15	0	0	50747.27	1001089.73	3
DS8449	967269.64	0	0	0	0	0	0	0	8318.37	25071.96	1000659.97	3
DS8450	949850.72	0	0	0	0	0	0	0	16438.46	34391.42	1000680.6	3
DS8451	950028.98	0	0	0	0	0	0	0	13298.67	37361.27	1000688.92	3
DS8452	996941.59	0	0	0	0	0	0	0	0	4171.51	1001113.1	3
DS8453	989982.86	0	0	0	0	0	0	0	0	10707.51	1000690.37	3
DS8454	977862	0	0	0	0	0	0	0	0	22829.07	1000691.07	3
DS8455	984265.92	0	8177.79	0	0	0	0	0	0	8653.62	1001097.33	3
DS8456	963471.22	0	0	0	0	0	9059.25	0	5980.6	22189.36	1000700.43	3
DS8457	945101.49	0	0	0	0	0	13561.81	0	32810.99	8803.8	1000278.09	3
DS8458	931497.37	0	0	0	0	0	0	0	8417.77	60793.13	1000708.27	3
DS8459	945211.84	0	0	0	0	0	7328.24	0	32092.75	16507.59	1001140.42	3
DS8460	939070.02	1279.62	0	0	263.52	0	14178.45	0	19586.76	26320.21	1000698.58	3
DS8461	980920.46	0	0	0	0	0	0	0	9245.87	10563.91	1000730.24	3
DS8462	931030.92	0	0	0	3277.32	0	0	0	54613.06	12023.35	1000944.65	3
DS8463	903231.11	2473.73	0	0	0	0	34333.2	0	42237.79	18675.04	1000950.87	3
DS8464	451617.56	1606.77	0	0	550.73	366547.56	434.66	0	147021.97	32959.61	1000738.86	4
DS8465	840998.47	0	14112.51	0	7930.22	1054.89	78926.81	0	46569.27	11145.91	1000738.08	3
DS8466	678777.07	6865.25	116135.04	0	0	32275.08	678.45	0	116077.12	50147.39	1000955.4	NA
DS8467	831868.86	7810.09	13384.95	0	0	178.24	0	0	48386.56	99318.22	1000946.92	3
DS8468	544610.37	0	0	0	0	0	0	55115.58	39209.65	361805.47	1000741.07	NA
DS8469	7291.15	0	3438.75	0	0	0	1830.66	381217.86	0	105350.24	499128.66	NA
DS8519	594757.62	0	0	0	0	0	0	0	0	34842.11	629599.73	3
DS8520	969404.92	0	0	0	0	0	0	0	0	18905.19	988310.11	3
DS8521	956531.42	0	0	6525.66	0	0	0	0	0	37492.87	1000549.95	3
DS8522	966046.39	0	0	0	4055.06	0	0	0	4936.08	25728.04	1000765.57	3
DS8523	912395.48	0	0	0	0	0	0	0	26507.49	61853.02	1000755.99	3
DS8524	887752.22	38354.86	0	15073	1369.76	13188.89	0	0	1940.14	43093.82	1000772.69	3
DS8525	932978.33	14322.43	0	0	3914.96	0	0	0	0	49566.3	1000782.02	3
DS8526	921866.99	7772.58	0	571.01	1181.85	18453.79	0	0	0	50727.7	1000573.92	3
DS8527	762872.5	64679.37	0	2585.75	921.72	1580.17	0	0	9729.33	158435.16	1000804	3
DS8528	910776.62	0	0	0	275.4	0	0	0	39676.41	49649.43	1000377.86	3
DS8529	974544.39	0	0	0	4165.82	0	0	0	0	22097.76	1000807.97	3
DS8530	956362.69	0	0	0	0	0	0	0	0	44251.31	1000614	3
DS8531	950273.08	0	0	0	0	0	0	0	0	50535.34	1000808.42	3
DS8532	947451.76	0	0	0	0	0	0	0	0	53356.85	1000808.61	3
DS8533	742915.65	8923.29	0	0	0	0	0	0	49575.42	199398.1	1000812.46	3
DS8534	901035.59	74361.31	0	0	0	0	0	0	0	25213.78	1000610.68	3
DS8535	743330.13	191580.31	0	0	0	0	0	0	0	65915.18	1000825.62	3
DS8536	933867.86	26058.54	0	0	4207.51	0	0	0	9098.09	27594.84	1000826.84	3
DS8537	915451.32	6336.38	0	0	2333.85	0	0	0	7708.62	68996.15	1000826.32	3
DS8538	735122.09	0	0	0	0	0	0	0	4729.93	260774.27	1000626.29	3
DS8539	858005.99	413.78	0	0	0	0	0	0	0	142409.87	1000829.64	3
DS8540	905165.35	7911.88	0	0	0	0	0	0	0	87760.6	1000837.83	3
DS8541	935831.7	0	0	0	0	0	0	0	11607.67	53194.93	1000634.3	3
DS8542	928063.2	0	0	0	0	0	0	0	3568.29	69010.96	1000642.45	3
DS8543	814577.69	0	0	0	10107.98	0	16747.12	0	0	159215.75	1000648.54	3
DS8544	882939.98	4950.38	0	0	96.24	1161.63	25974.84	0	0	85519.14	1000642.21	3
DS8545	931265.42	0	0	0	8997.65	27976.27	28343.83	0	0	4283.56	1000866.73	3
DS8546	938059.98	3192.04	0	0	12950.3	0	22340.4	0	0	24324.23	1000866.95	3
DS8547	955750.09	1442.36	0	0	1042.72	0	185.56	0	5408.81	36827.35	1000656.89	3
DS8548	918527.41	0	0	0	0	8008.06	26414.52	0	7198.33	40704.88	1000853.2	3
DS8549	896192.65	0	0	0	0	5301.94	12211.04	0	0	86945.18	1000650.81	3
DS8550	939101.06	0	0	0	0	5346.46	14305.21	0	0	42117.82	1000870.55	3
DS8551	932086.8	13676.25	0	0	0	0	17854.68	0	3919.55	33127.62	1000664.9	3
DS8552	992944.22	0	0	0	0	0	89.29	0	0	7843.09	1000876.6	3
DS8553	971175.36	0	0	0	0	0	0	0	0	29703.57	1000878.93	3
DS8554	943857.36	0	0	0	0	0	0	0	0	56811.77	1000669.13	3
DS8555	843119.13	0	0	0	0	0	0	0	41332.73	116452.06	1000903.92	3
DS8556	952856.24	0	0	0	0	0	0	0	0	47832.91	1000689.15	3
DS8557	898378.56	0	0	0	0	0	0	0	0	102107.46	1000486.02	3
DS8558	848302.06	0	0	0	0	0	0	0	5782.66	146621.84	1000706.56	3
DS8559	959926.82	0	0	0	0	0	14674.99	0	12271.41	14028.52	1000901.74	3
DS8560	931411.78	0	0	0	0	0	29686.22	0	37995	1834.7	1000927.7	3
DS8561	931231.63	0	0	0	1044.13	0	26007.72	0	42430.75	0	1000714.23	3
DS8562	926446.27	8524.71	0	0	0	0	30358.37	0	34922.77	685.2	1000937.32	3
DS8563	950190.7	14814.17	0	0	5596.21	0	15203.35	0	3313.05	11619.02	1000736.5	3
DS8564	822358.33	14542.55	0	0	352.34	100194.82	0.31	0	41238.22	22262.4	1000948.97	3
DS8565	926095.46	0	0	0	0	0	20070.66	0	54360.19	226.56	1000752.87	3
DS8566	836773.46	0	0	0	2587.31	19313.05	58590.13	0	42824.05	40872.48	1000960.48	3
DS8567	970068.9	0	0	0	0	1678.35	12782.54	0	1755.74	14469.97	1000755.5	3
DS8568	971875.71	0	0	0	0	0	1525.43	0	0	27593.09	1000994.23	3
DS8569	249806.36	0	270047.19	0	0	0	1189.33	241715.12	1117.49	201637.87	965513.36	2
DS8570	0	0	0	0	0	0	117.22	145908.97	0	3703.16	149729.35	NA
DS8618	323201.83	9151.52	0	0	0	0	0	0	326.48	39252.98	371932.81	3
DS8619	920477.97	2588.86	0	2181.63	782.4	0	0	0	22801.37	52167.06	1000999.29	3
DS8620	948122.76	0	0	0	0	0	0	0	11277.56	41168.65	1000568.97	3
DS8621	948520.18	0	0	0	0	0	0	0	19176.93	33083.7	1000780.81	3
DS8622	962732.54	0	0	0	0	0	0	0	11170.7	26879.18	1000782.42	3
DS8623	948773.17	0	0	2413.56	913.31	0	0	0	0	48464.86	1000564.9	3
DS8624	745653.18	147646.19	5255.41	49884.24	0	1862.16	0	0	0	50704.83	1001006.01	3
DS8625	648603.98	291631.76	0	14071.87	0	0	0	0	14198.55	32080.19	1000586.35	NA
DS8626	920903.58	8165.98	0	0	2255.88	0	0	0	23417.9	46040.49	1000783.83	3
DS8627	905568.34	3313.44	0	0	0	6075.68	0	0	13029.3	72583.95	1000570.71	3
DS8628	940565.34	0	0	0	0	0	0	0	8977.33	50800.46	1000343.13	3
